Date,Open,High,Low,Close,GAP up/down,Range,O-C,C-C,LOD>P.Close,P.Close>High,,,
6/19/20,"3,140.29","3,155.53","3,083.11","3,097.74",24.95,72.42,-42.55,-17.6,-32.23,-40.19,,,
6/22/20,"3,094.42","3,120.92","3,079.39","3,117.86",-3.32,41.53,23.44,20.12,-18.35,-23.18,,,
6/23/20,"3,138.70","3,154.90","3,127.12","3,131.29",20.84,27.78,-7.41,13.43,9.26,-37.04,,,
6/24/20,"3,114.40","3,115.01","3,032.13","3,050.33",-16.89,82.88,-64.07,-80.96,-99.16,16.28,,,
6/25/20,"3,046.60","3,086.25","3,024.01","3,083.76",-3.73,62.24,37.16,33.43,-26.32,-35.92,,,
6/26/20,"3,073.20","3,073.73","3,004.63","3,009.05",-10.56,69.1,-64.15,-74.71,-79.13,10.03,,,
6/29/20,"3,018.59","3,053.89","2,999.74","3,053.24",9.54,54.15,34.65,44.19,-9.31,-44.84,,,
6/30/20,"3,050.20","3,111.51","3,047.83","3,100.29",-3.04,63.68,50.09,47.05,-5.41,-58.27,,,
7/1/20,"3,105.92","3,128.44","3,101.17","3,115.86",5.63,27.27,9.94,15.57,0.88,-28.15,,,
7/2/20,"3,143.64","3,165.81","3,124.52","3,130.01",27.78,41.29,-13.63,14.15,8.66,-49.95,,,
7/6/20,"3,155.29","3,182.59","3,155.29","3,179.72",25.28,27.3,24.43,49.71,25.28,-52.58,,,
7/7/20,"3,166.44","3,184.15","3,142.93","3,145.32",-13.28,41.22,-21.12,-34.4,-36.79,-4.43,,,
7/8/20,"3,153.07","3,171.80","3,136.53","3,169.94",7.75,35.27,16.87,24.62,-8.79,-26.48,,,
7/9/20,"3,176.17","3,179.78","3,115.70","3,152.05",6.23,64.08,-24.12,-17.89,-54.24,-9.84,,,
7/10/20,"3,152.47","3,186.82","3,136.22","3,185.04",0.42,50.6,32.57,32.99,-15.83,-34.77,,,
7/13/20,"3,205.08","3,235.32","3,149.43","3,155.22",20.04,85.89,-49.86,-29.82,-35.61,-50.28,,,
7/14/20,"3,141.11","3,200.95","3,127.66","3,197.52",-14.11,73.29,56.41,42.3,-27.56,-45.73,,,
7/15/20,"3,225.98","3,238.28","3,200.76","3,226.56",28.46,37.52,0.58,29.04,3.24,-40.76,,,
7/16/20,"3,208.36","3,220.39","3,198.59","3,215.57",-18.2,21.8,7.21,-10.99,-27.97,6.17,,,
7/17/20,"3,224.21","3,233.52","3,205.65","3,224.73",8.64,27.87,0.52,9.16,-9.92,-17.95,,,
7/20/20,"3,224.29","3,258.61","3,215.16","3,251.84",-0.44,43.45,27.55,27.11,-9.57,-33.88,,,
7/21/20,"3,268.52","3,277.29","3,247.77","3,257.30",16.68,29.52,-11.22,5.46,-4.07,-25.45,,,
7/22/20,"3,254.86","3,279.32","3,253.10","3,276.02",-2.44,26.22,21.16,18.72,-4.2,-22.02,,,
7/23/20,"3,271.64","3,279.99","3,222.66","3,235.66",-4.38,57.33,-35.98,-40.36,-53.36,-3.97,,,
7/24/20,"3,218.58","3,227.26","3,200.05","3,215.63",-17.08,27.21,-2.95,-20.03,-35.61,8.4,,,
7/27/20,"3,219.84","3,241.43","3,214.25","3,239.41",4.21,27.18,19.57,23.78,-1.38,-25.8,,,
7/28/20,"3,234.27","3,243.72","3,216.17","3,218.44",-5.14,27.55,-15.83,-20.97,-23.24,-4.31,,,
7/29/20,"3,227.22","3,264.74","3,227.22","3,258.44",8.78,37.52,31.22,40,8.78,-46.3,,,
7/30/20,"3,231.76","3,250.92","3,204.13","3,246.22",-26.68,46.79,14.46,-12.22,-54.31,7.52,,,
7/31/20,"3,270.45","3,272.17","3,220.26","3,271.12",24.23,51.91,0.67,24.9,-25.96,-25.95,,,
8/3/20,"3,288.26","3,302.73","3,284.53","3,294.61",17.14,18.2,6.35,23.49,13.41,-31.61,,,
8/4/20,"3,289.92","3,306.84","3,286.37","3,306.51",-4.69,20.47,16.59,11.9,-8.24,-12.23,,,
8/5/20,"3,317.37","3,330.77","3,317.37","3,327.77",10.86,13.4,10.4,21.26,10.86,-24.26,,,
8/6/20,"3,323.17","3,351.03","3,318.14","3,349.16",-4.6,32.89,25.99,21.39,-9.63,-23.26,,,
8/7/20,"3,340.05","3,352.54","3,328.72","3,351.28",-9.11,23.82,11.23,2.12,-20.44,-3.38,,,
8/10/20,"3,356.04","3,363.29","3,335.44","3,360.47",4.76,27.85,4.43,9.19,-15.84,-12.01,,,
8/11/20,"3,370.34","3,381.01","3,326.44","3,333.69",9.87,54.57,-36.65,-26.78,-34.03,-20.54,,,
8/12/20,"3,355.46","3,387.89","3,355.46","3,380.35",21.77,32.43,24.89,46.66,21.77,-54.2,,,
8/13/20,"3,372.95","3,387.24","3,363.35","3,373.43",-7.4,23.89,0.48,-6.92,-17,-6.89,,,
8/14/20,"3,368.66","3,378.51","3,361.64","3,372.85",-4.77,16.87,4.19,-0.58,-11.79,-5.08,,,
8/17/20,"3,380.86","3,387.59","3,379.22","3,381.99",8.01,8.37,1.13,9.14,6.37,-14.74,,,
8/18/20,"3,387.04","3,395.06","3,370.15","3,389.78",5.05,24.91,2.74,7.79,-11.84,-13.07,,,
8/19/20,"3,392.51","3,399.54","3,369.66","3,374.85",2.73,29.88,-17.66,-14.93,-20.12,-9.76,,,
8/20/20,"3,360.48","3,390.80","3,354.69","3,385.51",-14.37,36.11,25.03,10.66,-20.16,-15.95,,,
8/21/20,"3,386.01","3,399.96","3,379.31","3,397.16",0.5,20.65,11.15,11.65,-6.2,-14.45,,,
8/24/20,"3,418.09","3,432.09","3,413.13","3,431.28",20.93,18.96,13.19,34.12,15.97,-34.93,,,
8/25/20,"3,435.95","3,444.21","3,425.84","3,443.62",4.67,18.37,7.67,12.34,-5.44,-12.93,,,
8/26/20,"3,449.97","3,481.07","3,444.15","3,478.73",6.35,36.92,28.76,35.11,0.53,-37.45,,,
8/27/20,"3,485.14","3,501.38","3,468.35","3,484.55",6.41,33.03,-0.59,5.82,-10.38,-22.65,,,
8/28/20,"3,494.69","3,509.23","3,484.32","3,508.01",10.14,24.91,13.32,23.46,-0.23,-24.68,,,
8/31/20,"3,509.73","3,514.77","3,493.25","3,500.31",1.72,21.52,-9.42,-7.7,-14.76,-6.76,,,
9/1/20,"3,507.44","3,528.03","3,494.60","3,526.65",7.13,33.43,19.21,26.34,-5.71,-27.72,,,
9/2/20,"3,543.76","3,588.11","3,535.23","3,580.84",17.11,52.88,37.08,54.19,8.58,-61.46,,,
9/3/20,"3,564.74","3,564.85","3,427.41","3,455.06",-16.1,137.44,-109.68,-125.78,-153.43,15.99,,,
9/4/20,"3,453.60","3,479.15","3,349.63","3,426.96",-1.46,129.52,-26.64,-28.1,-105.43,-24.09,,,
9/8/20,"3,371.88","3,379.97","3,329.27","3,331.84",-55.08,50.7,-40.04,-95.12,-97.69,46.99,,,
9/9/20,"3,369.82","3,424.77","3,366.84","3,398.96",37.98,57.93,29.14,67.12,35,-92.93,,,
9/10/20,"3,412.56","3,425.55","3,329.25","3,339.19",13.6,96.3,-73.37,-59.77,-69.71,-26.59,,,
9/11/20,"3,352.70","3,368.95","3,310.47","3,340.97",13.51,58.48,-11.73,1.78,-28.72,-29.76,,,
9/14/20,"3,363.56","3,402.93","3,363.56","3,383.54",22.59,39.37,19.98,42.57,22.59,-61.96,,,
9/15/20,"3,407.73","3,419.48","3,389.25","3,401.20",24.19,30.23,-6.53,17.66,5.71,-35.94,,,
9/16/20,"3,411.23","3,428.92","3,384.45","3,385.49",10.03,44.47,-25.74,-15.71,-16.75,-27.72,,,
9/17/20,"3,346.86","3,375.17","3,328.82","3,357.01",-38.63,46.35,10.15,-28.48,-56.67,10.32,,,
9/18/20,"3,357.38","3,362.27","3,292.40","3,319.47",0.37,69.87,-37.91,-37.54,-64.61,-5.26,,,
9/21/20,"3,285.57","3,285.57","3,229.10","3,281.06",-33.9,56.47,-4.51,-38.41,-90.37,33.9,,,
9/22/20,"3,295.75","3,320.31","3,270.95","3,315.57",14.69,49.36,19.82,34.51,-10.11,-39.25,,,
9/23/20,"3,320.11","3,323.35","3,232.57","3,236.92",4.54,90.78,-83.19,-78.65,-83,-7.78,,,
9/24/20,"3,226.14","3,278.70","3,209.45","3,246.59",-10.78,69.25,20.45,9.67,-27.47,-41.78,,,
9/25/20,"3,236.66","3,306.88","3,228.44","3,298.46",-9.93,78.44,61.8,51.87,-18.15,-60.29,,,
9/28/20,"3,333.90","3,360.74","3,332.91","3,351.60",35.44,27.83,17.7,53.14,34.45,-62.28,,,
9/29/20,"3,350.92","3,357.92","3,327.54","3,335.47",-0.68,30.38,-15.45,-16.13,-24.06,-6.32,,,
9/30/20,"3,341.21","3,393.56","3,340.47","3,363.00",5.74,53.09,21.79,27.53,5,-58.09,,,
10/1/20,"3,385.87","3,397.18","3,361.39","3,380.80",22.87,35.79,-5.07,17.8,-1.61,-34.18,,,
10/2/20,"3,338.94","3,369.10","3,323.69","3,348.44",-41.86,45.41,9.5,-32.36,-57.11,11.7,,,
10/5/20,"3,367.27","3,409.57","3,367.27","3,408.63",18.83,42.3,41.36,60.19,18.83,-61.13,,,
10/6/20,"3,408.74","3,431.56","3,354.54","3,360.95",0.11,77.02,-47.79,-47.68,-54.09,-22.93,,,
10/7/20,"3,384.56","3,426.26","3,384.56","3,419.45",23.61,41.7,34.89,58.5,23.61,-65.31,,,
10/8/20,"3,434.28","3,447.28","3,428.15","3,446.83",14.83,19.13,12.55,27.38,8.7,-27.83,,,
10/9/20,"3,459.67","3,482.34","3,458.07","3,477.13",12.84,24.27,17.46,30.3,11.24,-35.51,,,
10/12/20,"3,500.02","3,549.85","3,499.61","3,534.22",22.89,50.24,34.2,57.09,22.48,-72.72,,,
10/13/20,"3,534.01","3,534.01","3,500.86","3,511.93",-0.21,33.15,-22.08,-22.29,-33.36,0.21,,,
10/14/20,"3,515.47","3,527.94","3,480.55","3,488.67",3.54,47.39,-26.8,-23.26,-31.38,-16.01,,,
10/15/20,"3,453.72","3,489.08","3,440.89","3,483.34",-34.95,48.19,29.62,-5.33,-47.78,-0.41,,,
10/16/20,"3,493.50","3,515.76","3,480.45","3,483.81",10.16,35.31,-9.69,0.47,-2.89,-32.42,,,
10/19/20,"3,493.66","3,502.42","3,419.93","3,426.92",9.85,82.49,-66.74,-56.89,-63.88,-18.61,,,
10/20/20,"3,439.38","3,476.93","3,435.65","3,443.12",12.46,41.28,3.74,16.2,8.73,-50.01,,,
10/21/20,"3,439.91","3,464.86","3,433.06","3,435.56",-3.21,31.8,-4.35,-7.56,-10.06,-21.74,,,
10/22/20,"3,438.50","3,460.53","3,415.34","3,453.49",2.94,45.19,14.99,17.93,-20.22,-24.97,,,
10/23/20,"3,464.90","3,466.46","3,440.45","3,465.39",11.41,26.01,0.49,11.9,-13.04,-12.97,,,
10/26/20,"3,441.42","3,441.42","3,364.86","3,400.97",-23.97,76.56,-40.45,-64.42,-100.53,23.97,,,
10/27/20,"3,403.15","3,409.51","3,388.71","3,390.68",2.18,20.8,-12.47,-10.29,-12.26,-8.54,,,
10/28/20,"3,342.48","3,342.48","3,268.89","3,271.03",-48.2,73.59,-71.45,-119.65,-121.79,48.2,,,
10/29/20,"3,277.17","3,341.05","3,259.82","3,310.11",6.14,81.23,32.94,39.08,-11.21,-70.02,,,
10/30/20,"3,293.59","3,304.93","3,233.94","3,269.96",-16.52,70.99,-23.63,-40.15,-76.17,5.18,,,
11/2/20,"3,296.20","3,330.14","3,279.74","3,310.24",26.24,50.4,14.04,40.28,9.78,-60.18,,,
11/3/20,"3,336.25","3,389.49","3,336.25","3,369.16",26.01,53.24,32.91,58.92,26.01,-79.25,,,
11/4/20,"3,406.46","3,486.25","3,405.17","3,443.44",37.3,81.08,36.98,74.28,36.01,-117.09,,,
11/5/20,"3,485.74","3,529.05","3,485.74","3,510.45",42.3,43.31,24.71,67.01,42.3,-85.61,,,
11/6/20,"3,508.34","3,521.58","3,484.34","3,509.44",-2.11,37.24,1.1,-1.01,-26.11,-11.13,,,
11/9/20,"3,583.04","3,645.99","3,547.48","3,550.50",73.6,98.51,-32.54,41.06,38.04,-136.55,,,
11/10/20,"3,543.26","3,557.22","3,511.91","3,545.53",-7.24,45.31,2.27,-4.97,-38.59,-6.72,,,
11/11/20,"3,563.22","3,581.16","3,557.00","3,572.66",17.69,24.16,9.44,27.13,11.47,-35.63,,,
11/12/20,"3,562.67","3,569.02","3,518.58","3,537.01",-9.99,50.44,-25.66,-35.65,-54.08,3.64,,,
11/13/20,"3,552.57","3,593.66","3,552.57","3,585.15",15.56,41.09,32.58,48.14,15.56,-56.65,,,
11/16/20,"3,600.16","3,628.51","3,600.16","3,626.91",15.01,28.35,26.75,41.76,15.01,-43.36,,,
11/17/20,"3,610.31","3,623.11","3,588.68","3,609.53",-16.6,34.43,-0.78,-17.38,-38.23,3.8,,,
11/18/20,"3,612.09","3,619.09","3,567.33","3,567.79",2.56,51.76,-44.3,-41.74,-42.2,-9.56,,,
11/19/20,"3,559.41","3,585.22","3,543.84","3,581.87",-8.38,41.38,22.46,14.08,-23.95,-17.43,,,
11/20/20,"3,579.31","3,581.23","3,556.85","3,557.54",-2.56,24.38,-21.77,-24.33,-25.02,0.64,,,
11/23/20,"3,566.82","3,589.81","3,552.77","3,577.59",9.28,37.04,10.77,20.05,-4.77,-32.27,,,
11/24/20,"3,594.52","3,642.31","3,594.52","3,635.41",16.93,47.79,40.89,57.82,16.93,-64.72,,,
11/25/20,"3,635.50","3,635.50","3,617.76","3,629.65",0.09,17.74,-5.85,-5.76,-17.65,-0.09,,,
11/27/20,"3,638.55","3,644.31","3,629.33","3,638.35",8.9,14.98,-0.2,8.7,-0.32,-14.66,,,
11/30/20,"3,634.18","3,634.18","3,594.39","3,621.63",-4.17,39.79,-12.55,-16.72,-43.96,4.17,,,
12/1/20,"3,645.87","3,678.45","3,645.87","3,662.45",24.24,32.58,16.58,40.82,24.24,-56.82,,,
12/2/20,"3,653.78","3,670.96","3,644.84","3,669.01",-8.67,26.12,15.23,6.56,-17.61,-8.51,,,
12/3/20,"3,668.28","3,682.73","3,657.17","3,666.72",-0.73,25.56,-1.56,-2.29,-11.84,-13.72,,,
12/4/20,"3,670.94","3,699.20","3,670.94","3,699.12",4.22,28.26,28.18,32.4,4.22,-32.48,,,
12/7/20,"3,694.73","3,697.41","3,678.88","3,691.96",-4.39,18.53,-2.77,-7.16,-20.24,1.71,,,
12/8/20,"3,683.05","3,708.45","3,678.83","3,702.25",-8.91,29.62,19.2,10.29,-13.13,-16.49,,,
12/9/20,"3,705.98","3,712.39","3,660.54","3,672.82",3.73,51.85,-33.16,-29.43,-41.71,-10.14,,,
12/10/20,"3,659.13","3,678.49","3,645.18","3,668.10",-13.69,33.31,8.97,-4.72,-27.64,-5.67,,,
12/11/20,"3,656.08","3,665.91","3,633.40","3,663.46",-12.02,32.51,7.38,-4.64,-34.7,2.19,,,
12/14/20,"3,675.27","3,697.61","3,645.84","3,647.49",11.81,51.77,-27.78,-15.97,-17.62,-34.15,,,
12/15/20,"3,666.41","3,695.29","3,659.62","3,694.62",18.92,35.67,28.21,47.13,12.13,-47.8,,,
12/16/20,"3,696.25","3,711.27","3,688.57","3,701.17",1.63,22.7,4.92,6.55,-6.05,-16.65,,,
12/17/20,"3,713.65","3,725.12","3,710.87","3,722.48",12.48,14.25,8.83,21.31,9.7,-23.95,,,
12/18/20,"3,722.39","3,726.70","3,685.84","3,709.41",-0.09,40.86,-12.98,-13.07,-36.64,-4.22,,,
12/21/20,"3,684.28","3,702.90","3,636.48","3,694.92",-25.13,66.42,10.64,-14.49,-72.93,6.51,,,
12/22/20,"3,698.08","3,698.26","3,676.16","3,687.26",3.16,22.1,-10.82,-7.66,-18.76,-3.34,,,
12/23/20,"3,693.42","3,711.24","3,689.28","3,690.01",6.16,21.96,-3.41,2.75,2.02,-23.98,,,
12/24/20,"3,694.03","3,703.82","3,689.32","3,703.06",4.02,14.5,9.03,13.05,-0.69,-13.81,,,
12/28/20,"3,723.03","3,740.51","3,723.03","3,735.36",19.97,17.48,12.33,32.3,19.97,-37.45,,,
12/29/20,"3,750.01","3,756.12","3,723.31","3,727.04",14.65,32.81,-22.97,-8.32,-12.05,-20.76,,,
12/30/20,"3,736.19","3,744.63","3,730.21","3,732.04",9.15,14.42,-4.15,5,3.17,-17.59,,,
